sample_id,strain1,strain2,chrom,start,end,length
SMI027-K04-B01-M02,1,3,Pf3D7_10_v3,70764,562016,491252
SMI027-K04-B01-M02,1,3,Pf3D7_10_v3,742524,1031258,288734
SMI027-K04-B01-M02,1,3,Pf3D7_10_v3,1432013,1570149,138136
SMI027-K04-B01-M02,1,3,Pf3D7_11_v3,110641,535357,424716
SMI027-K04-B01-M02,1,3,Pf3D7_11_v3,1294584,1995902,701318
SMI027-K04-B01-M02,1,3,Pf3D7_12_v3,382400,857245,474845
SMI027-K04-B01-M02,1,3,Pf3D7_13_v3,106161,374833,268672
SMI027-K04-B01-M02,1,3,Pf3D7_13_v3,872241,2575636,1703395
SMI027-K04-B01-M02,1,3,Pf3D7_14_v3,918720,3255607,2336887
SMI027-K04-B01-M02,2,3,Pf3D7_01_v3,95518,536113,440595
SMI027-K04-B01-M02,2,3,Pf3D7_02_v3,784379,862030,77651
SMI027-K04-B01-M02,2,3,Pf3D7_03_v3,71040,357947,286907
SMI027-K04-B01-M02,2,3,Pf3D7_04_v3,543724,738775,195051
SMI027-K04-B01-M02,2,3,Pf3D7_04_v3,794923,833197,38274
SMI027-K04-B01-M02,2,3,Pf3D7_04_v3,910443,923964,13521
SMI027-K04-B01-M02,2,3,Pf3D7_04_v3,1042880,1130666,87786
SMI027-K04-B01-M02,2,3,Pf3D7_05_v3,216203,383150,166947
SMI027-K04-B01-M02,2,3,Pf3D7_05_v3,929884,1175497,245613
SMI027-K04-B01-M02,2,3,Pf3D7_06_v3,272719,315733,43014
SMI027-K04-B01-M02,2,3,Pf3D7_06_v3,1111651,1252752,141101
SMI027-K04-B01-M02,2,3,Pf3D7_07_v3,609312,627405,18093
SMI027-K04-B01-M02,2,3,Pf3D7_08_v3,308234,328025,19791
SMI027-K04-B01-M02,2,3,Pf3D7_08_v3,1113495,1152268,38773
SMI027-K04-B01-M02,2,3,Pf3D7_09_v3,170441,231026,60585
SMI027-K04-B01-M02,2,3,Pf3D7_09_v3,850094,1014530,164436
SMI027-K04-B01-M02,2,3,Pf3D7_10_v3,562016,742524,180508
SMI027-K04-B01-M02,2,3,Pf3D7_10_v3,1393752,1432013,38261
SMI027-K04-B01-M02,2,3,Pf3D7_11_v3,1294584,1294753,169
SMI027-K04-B01-M02,2,3,Pf3D7_12_v3,1670700,2155095,484395
SMI027-K04-B01-M02,2,3,Pf3D7_13_v3,77901,106161,28260
SMI027-K04-B01-M02,2,3,Pf3D7_13_v3,868418,2575636,1707218
SMI027-K04-B01-M02,2,3,Pf3D7_14_v3,406995,1454960,1047965
SMI027-K04-B01-M02,2,3,Pf3D7_14_v3,1484146,2451029,966883
SMI027-K04-B01-M02,2,3,Pf3D7_14_v3,3126075,3255607,129532
SMI028-K04-B02-M03,0,1,Pf3D7_01_v3,95518,567657,472139
SMI028-K04-B02-M03,0,1,Pf3D7_02_v3,109248,297229,187981
SMI028-K04-B02-M03,0,1,Pf3D7_02_v3,311475,805840,494365
SMI028-K04-B02-M03,0,1,Pf3D7_03_v3,77481,1002946,925465
SMI028-K04-B02-M03,0,1,Pf3D7_04_v3,91817,133982,42165
SMI028-K04-B02-M03,0,1,Pf3D7_04_v3,147600,255939,108339
SMI028-K04-B02-M03,0,1,Pf3D7_04_v3,398819,630569,231750
SMI028-K04-B02-M03,0,1,Pf3D7_04_v3,792225,889062,96837
SMI028-K04-B02-M03,0,1,Pf3D7_04_v3,991236,1143965,152729
SMI028-K04-B02-M03,0,1,Pf3D7_05_v3,39872,1178624,1138752
SMI028-K04-B02-M03,0,1,Pf3D7_05_v3,1245422,1283360,37938
SMI028-K04-B02-M03,0,1,Pf3D7_05_v3,1289061,1321074,32013
SMI028-K04-B02-M03,0,1,Pf3D7_06_v3,74373,799889,725516
SMI028-K04-B02-M03,0,1,Pf3D7_06_v3,1111651,1294070,182419
SMI028-K04-B02-M03,0,1,Pf3D7_07_v3,77194,455362,378168
SMI028-K04-B02-M03,0,1,Pf3D7_07_v3,480458,619957,139499
SMI028-K04-B02-M03,0,1,Pf3D7_07_v3,635759,1380526,744767
SMI028-K04-B02-M03,0,1,Pf3D7_08_v3,75691,191200,115509
SMI028-K04-B02-M03,0,1,Pf3D7_08_v3,308234,501042,192808
SMI028-K04-B02-M03,0,1,Pf3D7_08_v3,509018,1311822,802804
SMI028-K04-B02-M03,0,1,Pf3D7_09_v3,265317,686246,420929
SMI028-K04-B02-M03,0,1,Pf3D7_09_v3,880434,1206357,325923
SMI028-K04-B02-M03,0,1,Pf3D7_10_v3,75884,1254230,1178346
SMI028-K04-B02-M03,0,1,Pf3D7_10_v3,1327364,1394281,66917
SMI028-K04-B02-M03,0,1,Pf3D7_10_v3,1432783,1570149,137366
SMI028-K04-B02-M03,0,1,Pf3D7_11_v3,110641,1749819,1639178
SMI028-K04-B02-M03,0,1,Pf3D7_11_v3,1813458,1978659,165201
SMI028-K04-B02-M03,0,1,Pf3D7_12_v3,382400,2155095,1772695
SMI028-K04-B02-M03,0,1,Pf3D7_13_v3,77901,1007526,929625
SMI028-K04-B02-M03,0,1,Pf3D7_13_v3,2575636,2788579,212943
SMI028-K04-B02-M03,0,1,Pf3D7_14_v3,35796,2006084,1970288
SMI028-K04-B02-M03,0,1,Pf3D7_14_v3,3193462,3255607,62145
SMI028-K04-B02-M03,0,2,Pf3D7_01_v3,95518,567657,472139
SMI028-K04-B02-M03,0,2,Pf3D7_02_v3,109248,468251,359003
SMI028-K04-B02-M03,0,2,Pf3D7_03_v3,77481,1002946,925465
SMI028-K04-B02-M03,0,2,Pf3D7_04_v3,91817,133982,42165
SMI028-K04-B02-M03,0,2,Pf3D7_04_v3,142913,528936,386023
SMI028-K04-B02-M03,0,2,Pf3D7_04_v3,630569,991236,360667
SMI028-K04-B02-M03,0,2,Pf3D7_04_v3,999012,1094136,95124
SMI028-K04-B02-M03,0,2,Pf3D7_05_v3,154819,1114074,959255
SMI028-K04-B02-M03,0,2,Pf3D7_05_v3,1178624,1213673,35049
SMI028-K04-B02-M03,0,2,Pf3D7_05_v3,1283360,1289061,5701
SMI028-K04-B02-M03,0,2,Pf3D7_06_v3,116243,796597,680354
SMI028-K04-B02-M03,0,2,Pf3D7_06_v3,799889,1294070,494181
SMI028-K04-B02-M03,0,2,Pf3D7_07_v3,77194,455362,378168
SMI028-K04-B02-M03,0,2,Pf3D7_07_v3,480458,619957,139499
SMI028-K04-B02-M03,0,2,Pf3D7_07_v3,635759,1380526,744767
SMI028-K04-B02-M03,0,2,Pf3D7_08_v3,75691,191200,115509
SMI028-K04-B02-M03,0,2,Pf3D7_08_v3,331539,424720,93181
SMI028-K04-B02-M03,0,2,Pf3D7_08_v3,501042,1310903,809861
SMI028-K04-B02-M03,0,2,Pf3D7_08_v3,1311822,1364499,52677
SMI028-K04-B02-M03,0,2,Pf3D7_09_v3,82153,265317,183164
SMI028-K04-B02-M03,0,2,Pf3D7_09_v3,416031,586735,170704
SMI028-K04-B02-M03,0,2,Pf3D7_09_v3,686246,880434,194188
SMI028-K04-B02-M03,0,2,Pf3D7_09_v3,1206357,1472334,265977
SMI028-K04-B02-M03,0,2,Pf3D7_10_v3,70764,1295838,1225074
SMI028-K04-B02-M03,0,2,Pf3D7_10_v3,1432783,1570149,137366
SMI028-K04-B02-M03,0,2,Pf3D7_11_v3,110641,1749819,1639178
SMI028-K04-B02-M03,0,2,Pf3D7_11_v3,1856952,2003008,146056
SMI028-K04-B02-M03,0,2,Pf3D7_12_v3,61435,2155095,2093660
SMI028-K04-B02-M03,0,2,Pf3D7_13_v3,77901,1007526,929625
SMI028-K04-B02-M03,0,2,Pf3D7_13_v3,1682933,2575636,892703
SMI028-K04-B02-M03,0,2,Pf3D7_13_v3,2595574,2788579,193005
SMI028-K04-B02-M03,0,2,Pf3D7_14_v3,35796,2006084,1970288
SMI028-K04-B02-M03,0,2,Pf3D7_14_v3,3131485,3193462,61977
SMI028-K04-B02-M03,1,2,Pf3D7_01_v3,95518,567657,472139
SMI028-K04-B02-M03,1,2,Pf3D7_02_v3,109248,297229,187981
SMI028-K04-B02-M03,1,2,Pf3D7_02_v3,311475,468251,156776
SMI028-K04-B02-M03,1,2,Pf3D7_02_v3,805840,862030,56190
SMI028-K04-B02-M03,1,2,Pf3D7_03_v3,71040,1002946,931906
SMI028-K04-B02-M03,1,2,Pf3D7_04_v3,91817,142913,51096
SMI028-K04-B02-M03,1,2,Pf3D7_04_v3,147600,255939,108339
SMI028-K04-B02-M03,1,2,Pf3D7_04_v3,398819,528936,130117
SMI028-K04-B02-M03,1,2,Pf3D7_04_v3,792225,889062,96837
SMI028-K04-B02-M03,1,2,Pf3D7_04_v3,999012,1094136,95124
SMI028-K04-B02-M03,1,2,Pf3D7_05_v3,154819,1114074,959255
SMI028-K04-B02-M03,1,2,Pf3D7_05_v3,1213673,1245422,31749
SMI028-K04-B02-M03,1,2,Pf3D7_06_v3,116243,796597,680354
SMI028-K04-B02-M03,1,2,Pf3D7_06_v3,1111651,1294070,182419
SMI028-K04-B02-M03,1,2,Pf3D7_07_v3,77194,1380526,1303332
SMI028-K04-B02-M03,1,2,Pf3D7_08_v3,75691,308234,232543
SMI028-K04-B02-M03,1,2,Pf3D7_08_v3,331539,424720,93181
SMI028-K04-B02-M03,1,2,Pf3D7_08_v3,509018,1310903,801885
SMI028-K04-B02-M03,1,2,Pf3D7_09_v3,416031,586735,170704
SMI028-K04-B02-M03,1,2,Pf3D7_10_v3,75884,1254230,1178346
SMI028-K04-B02-M03,1,2,Pf3D7_10_v3,1295838,1327364,31526
SMI028-K04-B02-M03,1,2,Pf3D7_10_v3,1394281,1570149,175868
SMI028-K04-B02-M03,1,2,Pf3D7_11_v3,110641,1813458,1702817
SMI028-K04-B02-M03,1,2,Pf3D7_11_v3,1856952,1978659,121707
SMI028-K04-B02-M03,1,2,Pf3D7_12_v3,382400,2155095,1772695
SMI028-K04-B02-M03,1,2,Pf3D7_13_v3,77901,1682933,1605032
SMI028-K04-B02-M03,1,2,Pf3D7_13_v3,2595574,2788579,193005
SMI028-K04-B02-M03,1,2,Pf3D7_14_v3,35796,3131485,3095689
SMI029-K04-B01-M02,0,1,Pf3D7_01_v3,487895,567657,79762
SMI029-K04-B01-M02,0,1,Pf3D7_02_v3,109248,862030,752782
SMI029-K04-B01-M02,0,1,Pf3D7_03_v3,71040,444950,373910
SMI029-K04-B01-M02,0,1,Pf3D7_04_v3,255939,999012,743073
SMI029-K04-B01-M02,0,1,Pf3D7_04_v3,1037822,1143965,106143
SMI029-K04-B01-M02,0,1,Pf3D7_05_v3,39872,383150,343278
SMI029-K04-B01-M02,0,1,Pf3D7_05_v3,908826,1038517,129691
SMI029-K04-B01-M02,0,1,Pf3D7_06_v3,628195,847157,218962
SMI029-K04-B01-M02,0,1,Pf3D7_06_v3,1111651,1290486,178835
SMI029-K04-B01-M02,0,1,Pf3D7_07_v3,619957,1019630,399673
SMI029-K04-B01-M02,0,1,Pf3D7_08_v3,473918,1278610,804692
SMI029-K04-B01-M02,0,1,Pf3D7_08_v3,1363159,1364499,1340
SMI029-K04-B01-M02,0,1,Pf3D7_09_v3,82153,165871,83718
SMI029-K04-B01-M02,0,1,Pf3D7_10_v3,257324,1570149,1312825
SMI029-K04-B01-M02,0,1,Pf3D7_11_v3,110641,468283,357642
SMI029-K04-B01-M02,0,1,Pf3D7_11_v3,778298,1015466,237168
SMI029-K04-B01-M02,0,1,Pf3D7_11_v3,1294584,2003008,708424
SMI029-K04-B01-M02,0,1,Pf3D7_12_v3,61435,63177,1742
SMI029-K04-B01-M02,0,1,Pf3D7_12_v3,122749,382400,259651
SMI029-K04-B01-M02,0,1,Pf3D7_12_v3,483437,2155095,1671658
SMI029-K04-B01-M02,0,1,Pf3D7_13_v3,77901,1466348,1388447
SMI029-K04-B01-M02,0,1,Pf3D7_13_v3,1565364,1891015,325651
SMI029-K04-B01-M02,0,1,Pf3D7_13_v3,2575636,2788579,212943
SMI029-K04-B01-M02,0,1,Pf3D7_14_v3,35796,918720,882924
SMI029-K04-B01-M02,0,2,Pf3D7_01_v3,95518,487895,392377
SMI029-K04-B01-M02,0,2,Pf3D7_02_v3,468251,862030,393779
SMI029-K04-B01-M02,0,2,Pf3D7_03_v3,71040,390553,319513
SMI029-K04-B01-M02,0,2,Pf3D7_04_v3,255939,766795,510856
SMI029-K04-B01-M02,0,2,Pf3D7_04_v3,812570,1037822,225252
SMI029-K04-B01-M02,0,2,Pf3D7_04_v3,1101687,1143965,42278
SMI029-K04-B01-M02,0,2,Pf3D7_05_v3,39872,908826,868954
SMI029-K04-B01-M02,0,2,Pf3D7_06_v3,229484,628195,398711
SMI029-K04-B01-M02,0,2,Pf3D7_07_v3,495462,619957,124495
SMI029-K04-B01-M02,0,2,Pf3D7_08_v3,1278610,1364499,85889
SMI029-K04-B01-M02,0,2,Pf3D7_09_v3,82153,225542,143389
SMI029-K04-B01-M02,0,2,Pf3D7_09_v3,500646,1472334,971688
SMI029-K04-B01-M02,0,2,Pf3D7_10_v3,70764,257324,186560
SMI029-K04-B01-M02,0,2,Pf3D7_11_v3,468283,1557734,1089451
SMI029-K04-B01-M02,0,2,Pf3D7_12_v3,122749,1670700,1547951
SMI029-K04-B01-M02,0,2,Pf3D7_13_v3,106161,1466348,1360187
SMI029-K04-B01-M02,0,2,Pf3D7_13_v3,1565364,1891015,325651
SMI029-K04-B01-M02,0,2,Pf3D7_13_v3,2575636,2788579,212943
SMI029-K04-B01-M02,0,2,Pf3D7_14_v3,35796,413421,377625
SMI029-K04-B01-M02,0,2,Pf3D7_14_v3,855174,872715,17541
SMI029-K04-B01-M02,0,2,Pf3D7_14_v3,2744225,3255607,511382
SMI029-K04-B01-M02,0,3,Pf3D7_01_v3,487895,535884,47989
SMI029-K04-B01-M02,0,3,Pf3D7_02_v3,468251,862030,393779
SMI029-K04-B01-M02,0,3,Pf3D7_03_v3,71040,878750,807710
SMI029-K04-B01-M02,0,3,Pf3D7_04_v3,255939,920566,664627
SMI029-K04-B01-M02,0,3,Pf3D7_04_v3,991455,1063155,71700
SMI029-K04-B01-M02,0,3,Pf3D7_04_v3,1100949,1143965,43016
SMI029-K04-B01-M02,0,3,Pf3D7_05_v3,39872,383150,343278
SMI029-K04-B01-M02,0,3,Pf3D7_05_v3,563411,1321074,757663
SMI029-K04-B01-M02,0,3,Pf3D7_06_v3,74373,200713,126340
SMI029-K04-B01-M02,0,3,Pf3D7_06_v3,1111651,1294070,182419
SMI029-K04-B01-M02,0,3,Pf3D7_07_v3,77194,495462,418268
SMI029-K04-B01-M02,0,3,Pf3D7_08_v3,490297,707340,217043
SMI029-K04-B01-M02,0,3,Pf3D7_08_v3,1363159,1364499,1340
SMI029-K04-B01-M02,0,3,Pf3D7_09_v3,82153,165871,83718
SMI029-K04-B01-M02,0,3,Pf3D7_09_v3,225542,370705,145163
SMI029-K04-B01-M02,0,3,Pf3D7_09_v3,1199384,1335843,136459
SMI029-K04-B01-M02,0,3,Pf3D7_10_v3,454626,695825,241199
SMI029-K04-B01-M02,0,3,Pf3D7_10_v3,1254230,1570149,315919
SMI029-K04-B01-M02,0,3,Pf3D7_11_v3,110641,468283,357642
SMI029-K04-B01-M02,0,3,Pf3D7_11_v3,778298,1015466,237168
SMI029-K04-B01-M02,0,3,Pf3D7_11_v3,1294584,1557734,263150
SMI029-K04-B01-M02,0,3,Pf3D7_12_v3,122749,382400,259651
SMI029-K04-B01-M02,0,3,Pf3D7_12_v3,1560552,1670700,110148
SMI029-K04-B01-M02,0,3,Pf3D7_13_v3,106161,274115,167954
SMI029-K04-B01-M02,0,3,Pf3D7_13_v3,585306,1406105,820799
SMI029-K04-B01-M02,0,3,Pf3D7_13_v3,2575636,2634804,59168
SMI029-K04-B01-M02,0,3,Pf3D7_14_v3,1038446,2451029,1412583
SMI029-K04-B01-M02,1,2,Pf3D7_02_v3,468251,862030,393779
SMI029-K04-B01-M02,1,2,Pf3D7_03_v3,71040,390553,319513
SMI029-K04-B01-M02,1,2,Pf3D7_03_v3,444950,1002946,557996
SMI029-K04-B01-M02,1,2,Pf3D7_04_v3,91817,766795,674978
SMI029-K04-B01-M02,1,2,Pf3D7_04_v3,812570,999012,186442
SMI029-K04-B01-M02,1,2,Pf3D7_04_v3,1101687,1143965,42278
SMI029-K04-B01-M02,1,2,Pf3D7_05_v3,39872,383150,343278
SMI029-K04-B01-M02,1,2,Pf3D7_05_v3,1038517,1321074,282557
SMI029-K04-B01-M02,1,2,Pf3D7_06_v3,74373,229484,155111
SMI029-K04-B01-M02,1,2,Pf3D7_06_v3,847157,1111651,264494
SMI029-K04-B01-M02,1,2,Pf3D7_06_v3,1290486,1294070,3584
SMI029-K04-B01-M02,1,2,Pf3D7_07_v3,77194,495462,418268
SMI029-K04-B01-M02,1,2,Pf3D7_07_v3,1019630,1380526,360896
SMI029-K04-B01-M02,1,2,Pf3D7_08_v3,75691,473918,398227
SMI029-K04-B01-M02,1,2,Pf3D7_08_v3,1363159,1364499,1340
SMI029-K04-B01-M02,1,2,Pf3D7_09_v3,82153,165871,83718
SMI029-K04-B01-M02,1,2,Pf3D7_09_v3,225542,500646,275104
SMI029-K04-B01-M02,1,2,Pf3D7_11_v3,778298,1015466,237168
SMI029-K04-B01-M02,1,2,Pf3D7_11_v3,1294584,1557734,263150
SMI029-K04-B01-M02,1,2,Pf3D7_12_v3,63177,382400,319223
SMI029-K04-B01-M02,1,2,Pf3D7_12_v3,483437,1670700,1187263
SMI029-K04-B01-M02,1,2,Pf3D7_13_v3,106161,2788579,2682418
SMI029-K04-B01-M02,1,2,Pf3D7_14_v3,35796,413421,377625
SMI029-K04-B01-M02,1,2,Pf3D7_14_v3,855174,872715,17541
SMI029-K04-B01-M02,1,2,Pf3D7_14_v3,918720,2744225,1825505
SMI029-K04-B01-M02,1,3,Pf3D7_01_v3,180170,535884,355714
SMI029-K04-B01-M02,1,3,Pf3D7_02_v3,468251,862030,393779
SMI029-K04-B01-M02,1,3,Pf3D7_03_v3,71040,444950,373910
SMI029-K04-B01-M02,1,3,Pf3D7_04_v3,147659,920566,772907
SMI029-K04-B01-M02,1,3,Pf3D7_04_v3,991455,999012,7557
SMI029-K04-B01-M02,1,3,Pf3D7_04_v3,1037822,1063155,25333
SMI029-K04-B01-M02,1,3,Pf3D7_04_v3,1100949,1143965,43016
SMI029-K04-B01-M02,1,3,Pf3D7_05_v3,39872,383150,343278
SMI029-K04-B01-M02,1,3,Pf3D7_05_v3,908826,1038517,129691
SMI029-K04-B01-M02,1,3,Pf3D7_06_v3,1111651,1290486,178835
SMI029-K04-B01-M02,1,3,Pf3D7_07_v3,495462,619957,124495
SMI029-K04-B01-M02,1,3,Pf3D7_08_v3,490297,707340,217043
SMI029-K04-B01-M02,1,3,Pf3D7_08_v3,1315035,1364499,49464
SMI029-K04-B01-M02,1,3,Pf3D7_09_v3,82153,225542,143389
SMI029-K04-B01-M02,1,3,Pf3D7_10_v3,454626,695825,241199
SMI029-K04-B01-M02,1,3,Pf3D7_10_v3,1254230,1570149,315919
SMI029-K04-B01-M02,1,3,Pf3D7_11_v3,110641,1557734,1447093
SMI029-K04-B01-M02,1,3,Pf3D7_12_v3,63177,382400,319223
SMI029-K04-B01-M02,1,3,Pf3D7_12_v3,1560552,1670700,110148
SMI029-K04-B01-M02,1,3,Pf3D7_13_v3,106161,274115,167954
SMI029-K04-B01-M02,1,3,Pf3D7_13_v3,585306,1406105,820799
SMI029-K04-B01-M02,1,3,Pf3D7_13_v3,2575636,2634804,59168
SMI029-K04-B01-M02,2,3,Pf3D7_01_v3,535884,567657,31773
SMI029-K04-B01-M02,2,3,Pf3D7_02_v3,109248,253753,144505
SMI029-K04-B01-M02,2,3,Pf3D7_02_v3,416191,862030,445839
SMI029-K04-B01-M02,2,3,Pf3D7_03_v3,71040,390553,319513
SMI029-K04-B01-M02,2,3,Pf3D7_04_v3,147659,766795,619136
SMI029-K04-B01-M02,2,3,Pf3D7_04_v3,812570,920566,107996
SMI029-K04-B01-M02,2,3,Pf3D7_04_v3,991455,1037822,46367
SMI029-K04-B01-M02,2,3,Pf3D7_04_v3,1101687,1143965,42278
SMI029-K04-B01-M02,2,3,Pf3D7_05_v3,39872,383150,343278
SMI029-K04-B01-M02,2,3,Pf3D7_05_v3,563411,908826,345415
SMI029-K04-B01-M02,2,3,Pf3D7_08_v3,1363159,1364499,1340
SMI029-K04-B01-M02,2,3,Pf3D7_09_v3,82153,165871,83718
SMI029-K04-B01-M02,2,3,Pf3D7_09_v3,1199384,1335843,136459
SMI029-K04-B01-M02,2,3,Pf3D7_10_v3,695825,1254230,558405
SMI029-K04-B01-M02,2,3,Pf3D7_11_v3,778298,1015466,237168
SMI029-K04-B01-M02,2,3,Pf3D7_11_v3,1294584,2003008,708424
SMI029-K04-B01-M02,2,3,Pf3D7_12_v3,61435,382400,320965
SMI029-K04-B01-M02,2,3,Pf3D7_12_v3,1560552,1670700,110148
SMI029-K04-B01-M02,2,3,Pf3D7_13_v3,106161,274115,167954
SMI029-K04-B01-M02,2,3,Pf3D7_13_v3,585306,1406105,820799
SMI029-K04-B01-M02,2,3,Pf3D7_13_v3,2575636,2634804,59168
SMI030-K04-B01-M03,0,1,Pf3D7_02_v3,414955,805840,390885
SMI030-K04-B01-M03,0,1,Pf3D7_03_v3,878750,1002946,124196
SMI030-K04-B01-M03,0,1,Pf3D7_04_v3,91817,989851,898034
SMI030-K04-B01-M03,0,1,Pf3D7_04_v3,991236,1143965,152729
SMI030-K04-B01-M03,0,1,Pf3D7_05_v3,39872,132885,93013
SMI030-K04-B01-M03,0,1,Pf3D7_05_v3,288857,1321074,1032217
SMI030-K04-B01-M03,0,1,Pf3D7_06_v3,74373,1294070,1219697
SMI030-K04-B01-M03,0,1,Pf3D7_07_v3,77194,466102,388908
SMI030-K04-B01-M03,0,1,Pf3D7_07_v3,619957,1380526,760569
SMI030-K04-B01-M03,0,1,Pf3D7_08_v3,75691,164893,89202
SMI030-K04-B01-M03,0,1,Pf3D7_08_v3,1113495,1364499,251004
SMI030-K04-B01-M03,0,1,Pf3D7_09_v3,82153,1472334,1390181
SMI030-K04-B01-M03,0,1,Pf3D7_10_v3,70764,1570149,1499385
SMI030-K04-B01-M03,0,1,Pf3D7_11_v3,110641,287983,177342
SMI030-K04-B01-M03,0,1,Pf3D7_11_v3,354035,528101,174066
SMI030-K04-B01-M03,0,1,Pf3D7_11_v3,1294584,2003008,708424
SMI030-K04-B01-M03,0,1,Pf3D7_12_v3,61435,1212111,1150676
SMI030-K04-B01-M03,0,1,Pf3D7_12_v3,1397156,2155095,757939
SMI030-K04-B01-M03,0,1,Pf3D7_13_v3,77901,106161,28260
SMI030-K04-B01-M03,0,1,Pf3D7_13_v3,367468,934650,567182
SMI030-K04-B01-M03,0,1,Pf3D7_13_v3,956051,2788579,1832528
SMI030-K04-B01-M03,0,1,Pf3D7_14_v3,35796,918720,882924
SMI030-K04-B01-M03,0,1,Pf3D7_14_v3,1393032,3255607,1862575
SMI030-K04-B01-M03,0,2,Pf3D7_01_v3,527341,567657,40316
SMI030-K04-B01-M03,0,2,Pf3D7_02_v3,109248,414955,305707
SMI030-K04-B01-M03,0,2,Pf3D7_02_v3,468251,805840,337589
SMI030-K04-B01-M03,0,2,Pf3D7_03_v3,221547,758506,536959
SMI030-K04-B01-M03,0,2,Pf3D7_03_v3,878750,1002946,124196
SMI030-K04-B01-M03,0,2,Pf3D7_04_v3,91817,991236,899419
SMI030-K04-B01-M03,0,2,Pf3D7_04_v3,999012,1143965,144953
SMI030-K04-B01-M03,0,2,Pf3D7_05_v3,39872,1321074,1281202
SMI030-K04-B01-M03,0,2,Pf3D7_06_v3,74373,1111651,1037278
SMI030-K04-B01-M03,0,2,Pf3D7_07_v3,298978,460942,161964
SMI030-K04-B01-M03,0,2,Pf3D7_07_v3,495789,1380526,884737
SMI030-K04-B01-M03,0,2,Pf3D7_08_v3,75691,164893,89202
SMI030-K04-B01-M03,0,2,Pf3D7_08_v3,362183,426411,64228
SMI030-K04-B01-M03,0,2,Pf3D7_08_v3,677481,1109232,431751
SMI030-K04-B01-M03,0,2,Pf3D7_08_v3,1113495,1364499,251004
SMI030-K04-B01-M03,0,2,Pf3D7_09_v3,82153,1436710,1354557
SMI030-K04-B01-M03,0,2,Pf3D7_10_v3,185257,1570149,1384892
SMI030-K04-B01-M03,0,2,Pf3D7_11_v3,110641,2003008,1892367
SMI030-K04-B01-M03,0,2,Pf3D7_12_v3,61435,2155095,2093660
SMI030-K04-B01-M03,0,2,Pf3D7_13_v3,77901,106161,28260
SMI030-K04-B01-M03,0,2,Pf3D7_13_v3,367468,934650,567182
SMI030-K04-B01-M03,0,2,Pf3D7_13_v3,956051,2788579,1832528
SMI030-K04-B01-M03,0,2,Pf3D7_14_v3,35796,918720,882924
SMI030-K04-B01-M03,0,2,Pf3D7_14_v3,2006084,2999217,993133
SMI030-K04-B01-M03,0,3,Pf3D7_01_v3,95518,238688,143170
SMI030-K04-B01-M03,0,3,Pf3D7_01_v3,527341,567657,40316
SMI030-K04-B01-M03,0,3,Pf3D7_02_v3,109248,414955,305707
SMI030-K04-B01-M03,0,3,Pf3D7_02_v3,468251,862030,393779
SMI030-K04-B01-M03,0,3,Pf3D7_03_v3,71040,221547,150507
SMI030-K04-B01-M03,0,3,Pf3D7_03_v3,878750,1002946,124196
SMI030-K04-B01-M03,0,3,Pf3D7_04_v3,91817,989851,898034
SMI030-K04-B01-M03,0,3,Pf3D7_04_v3,991236,1143965,152729
SMI030-K04-B01-M03,0,3,Pf3D7_05_v3,39872,132885,93013
SMI030-K04-B01-M03,0,3,Pf3D7_05_v3,216203,1321074,1104871
SMI030-K04-B01-M03,0,3,Pf3D7_06_v3,74373,1111651,1037278
SMI030-K04-B01-M03,0,3,Pf3D7_07_v3,298978,460942,161964
SMI030-K04-B01-M03,0,3,Pf3D7_07_v3,619957,1380526,760569
SMI030-K04-B01-M03,0,3,Pf3D7_08_v3,75691,164893,89202
SMI030-K04-B01-M03,0,3,Pf3D7_08_v3,426411,677481,251070
SMI030-K04-B01-M03,0,3,Pf3D7_08_v3,1109232,1364499,255267
SMI030-K04-B01-M03,0,3,Pf3D7_09_v3,82153,1472334,1390181
SMI030-K04-B01-M03,0,3,Pf3D7_10_v3,70764,1570149,1499385
SMI030-K04-B01-M03,0,3,Pf3D7_11_v3,110641,573281,462640
SMI030-K04-B01-M03,0,3,Pf3D7_11_v3,1294584,2003008,708424
SMI030-K04-B01-M03,0,3,Pf3D7_12_v3,61435,459459,398024
SMI030-K04-B01-M03,0,3,Pf3D7_12_v3,532133,1212111,679978
SMI030-K04-B01-M03,0,3,Pf3D7_12_v3,1397156,2155095,757939
SMI030-K04-B01-M03,0,3,Pf3D7_13_v3,77901,934650,856749
SMI030-K04-B01-M03,0,3,Pf3D7_13_v3,956051,2788579,1832528
SMI030-K04-B01-M03,0,3,Pf3D7_14_v3,35796,918720,882924
SMI030-K04-B01-M03,0,3,Pf3D7_14_v3,1034851,3255607,2220756
SMI030-K04-B01-M03,1,2,Pf3D7_01_v3,95518,527341,431823
SMI030-K04-B01-M03,1,2,Pf3D7_02_v3,468251,862030,393779
SMI030-K04-B01-M03,1,2,Pf3D7_03_v3,71040,221547,150507
SMI030-K04-B01-M03,1,2,Pf3D7_03_v3,758506,1002946,244440
SMI030-K04-B01-M03,1,2,Pf3D7_04_v3,91817,989851,898034
SMI030-K04-B01-M03,1,2,Pf3D7_04_v3,999012,1143965,144953
SMI030-K04-B01-M03,1,2,Pf3D7_05_v3,39872,132885,93013
SMI030-K04-B01-M03,1,2,Pf3D7_05_v3,288857,1321074,1032217
SMI030-K04-B01-M03,1,2,Pf3D7_06_v3,74373,1111651,1037278
